14:46:56 [ultranest] [DEBUG] ReactiveNestedSampler: dims=3+0, resume=False, log_dir=/home/orion51/Desktop/Research/spectral_fitting/FGL_spectral_fitting/Individual_sources/2CXOJ150234.5+015205/powerlaw_out_, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
14:48:07 [ultranest] [DEBUG] iteration=2606, ncalls=10684, regioncalls=412280, ndraw=40, logz=-464.31, remainder_fraction=96.2623%, Lmin=-455.64, Lmax=-452.12
14:48:08 [ultranest] [DEBUG] iteration=2613, ncalls=10702, regioncalls=413000, ndraw=40, logz=-464.25, remainder_fraction=96.0379%, Lmin=-455.55, Lmax=-452.12
14:48:08 [ultranest] [DEBUG] iteration=2614, ncalls=10708, regioncalls=413280, ndraw=40, logz=-464.24, remainder_fraction=95.9987%, Lmin=-455.54, Lmax=-452.12
14:48:08 [ultranest] [DEBUG] iteration=2622, ncalls=10722, regioncalls=413840, ndraw=40, logz=-464.17, remainder_fraction=95.6803%, Lmin=-455.48, Lmax=-452.12
14:48:08 [ultranest] [DEBUG] iteration=2634, ncalls=10739, regioncalls=414520, ndraw=40, logz=-464.07, remainder_fraction=95.2473%, Lmin=-455.39, Lmax=-452.12
14:48:08 [ultranest] [DEBUG] iteration=2640, ncalls=10756, regioncalls=415200, ndraw=40, logz=-464.02, remainder_fraction=95.0148%, Lmin=-455.33, Lmax=-452.12
14:48:08 [ultranest] [DEBUG] iteration=2644, ncalls=10773, regioncalls=415880, ndraw=40, logz=-463.98, remainder_fraction=94.8671%, Lmin=-455.31, Lmax=-452.12
14:48:08 [ultranest] [DEBUG] iteration=2654, ncalls=10789, regioncalls=416520, ndraw=40, logz=-463.90, remainder_fraction=94.4044%, Lmin=-455.20, Lmax=-452.12
14:48:08 [ultranest] [DEBUG] iteration=2660, ncalls=10805, regioncalls=417160, ndraw=40, logz=-463.85, remainder_fraction=94.0800%, Lmin=-455.15, Lmax=-452.12
14:48:08 [ultranest] [DEBUG] iteration=2668, ncalls=10823, regioncalls=417880, ndraw=40, logz=-463.79, remainder_fraction=93.6911%, Lmin=-455.10, Lmax=-452.12
14:48:09 [ultranest] [DEBUG] iteration=2674, ncalls=10845, regioncalls=418760, ndraw=40, logz=-463.75, remainder_fraction=93.3607%, Lmin=-455.06, Lmax=-452.12
14:48:09 [ultranest] [DEBUG] iteration=2680, ncalls=10854, regioncalls=419120, ndraw=40, logz=-463.70, remainder_fraction=93.1145%, Lmin=-455.04, Lmax=-452.12
14:48:09 [ultranest] [DEBUG] iteration=2688, ncalls=10877, regioncalls=420040, ndraw=40, logz=-463.65, remainder_fraction=92.6486%, Lmin=-454.98, Lmax=-452.12
14:48:09 [ultranest] [DEBUG] iteration=2696, ncalls=10896, regioncalls=420800, ndraw=40, logz=-463.59, remainder_fraction=92.1538%, Lmin=-454.93, Lmax=-452.12
14:48:09 [ultranest] [DEBUG] iteration=2702, ncalls=10913, regioncalls=421480, ndraw=40, logz=-463.55, remainder_fraction=91.7683%, Lmin=-454.87, Lmax=-452.12
14:48:09 [ultranest] [DEBUG] iteration=2706, ncalls=10934, regioncalls=422320, ndraw=40, logz=-463.52, remainder_fraction=91.5602%, Lmin=-454.83, Lmax=-452.12
14:48:09 [ultranest] [DEBUG] iteration=2715, ncalls=10953, regioncalls=423080, ndraw=40, logz=-463.46, remainder_fraction=91.0095%, Lmin=-454.77, Lmax=-452.12
14:48:09 [ultranest] [DEBUG] iteration=2720, ncalls=10960, regioncalls=423360, ndraw=40, logz=-463.43, remainder_fraction=90.7169%, Lmin=-454.74, Lmax=-452.12
14:48:09 [ultranest] [DEBUG] iteration=2727, ncalls=10976, regioncalls=424000, ndraw=40, logz=-463.38, remainder_fraction=90.2542%, Lmin=-454.72, Lmax=-452.12
14:48:10 [ultranest] [DEBUG] iteration=2733, ncalls=11001, regioncalls=425000, ndraw=40, logz=-463.35, remainder_fraction=89.7838%, Lmin=-454.67, Lmax=-452.12
14:48:10 [ultranest] [DEBUG] iteration=2737, ncalls=11016, regioncalls=425600, ndraw=40, logz=-463.32, remainder_fraction=89.6192%, Lmin=-454.66, Lmax=-452.12
14:48:10 [ultranest] [DEBUG] iteration=2743, ncalls=11033, regioncalls=426280, ndraw=40, logz=-463.29, remainder_fraction=89.1740%, Lmin=-454.61, Lmax=-452.12
14:48:10 [ultranest] [DEBUG] iteration=2750, ncalls=11051, regioncalls=427000, ndraw=40, logz=-463.24, remainder_fraction=88.7564%, Lmin=-454.56, Lmax=-452.12
14:48:10 [ultranest] [DEBUG] iteration=2757, ncalls=11068, regioncalls=427680, ndraw=40, logz=-463.20, remainder_fraction=88.3248%, Lmin=-454.54, Lmax=-452.12
14:48:10 [ultranest] [DEBUG] iteration=2760, ncalls=11073, regioncalls=427880, ndraw=40, logz=-463.19, remainder_fraction=88.0813%, Lmin=-454.52, Lmax=-452.12
14:48:10 [ultranest] [DEBUG] iteration=2766, ncalls=11088, regioncalls=428480, ndraw=40, logz=-463.15, remainder_fraction=87.7954%, Lmin=-454.48, Lmax=-452.12
14:48:10 [ultranest] [DEBUG] iteration=2773, ncalls=11103, regioncalls=429080, ndraw=40, logz=-463.11, remainder_fraction=87.2852%, Lmin=-454.44, Lmax=-452.12
14:48:10 [ultranest] [DEBUG] iteration=2783, ncalls=11124, regioncalls=429920, ndraw=40, logz=-463.06, remainder_fraction=86.6661%, Lmin=-454.39, Lmax=-452.12
14:48:10 [ultranest] [DEBUG] iteration=2788, ncalls=11141, regioncalls=430600, ndraw=40, logz=-463.03, remainder_fraction=86.3351%, Lmin=-454.37, Lmax=-452.12
14:48:11 [ultranest] [DEBUG] iteration=2795, ncalls=11157, regioncalls=431240, ndraw=40, logz=-463.00, remainder_fraction=85.8296%, Lmin=-454.31, Lmax=-452.12
14:48:11 [ultranest] [DEBUG] iteration=2800, ncalls=11167, regioncalls=431640, ndraw=40, logz=-462.97, remainder_fraction=85.4239%, Lmin=-454.29, Lmax=-452.12
14:48:11 [ultranest] [DEBUG] iteration=2808, ncalls=11184, regioncalls=432320, ndraw=40, logz=-462.93, remainder_fraction=84.9710%, Lmin=-454.24, Lmax=-452.12
14:48:11 [ultranest] [DEBUG] iteration=2815, ncalls=11203, regioncalls=433080, ndraw=40, logz=-462.90, remainder_fraction=84.3941%, Lmin=-454.21, Lmax=-452.12
14:48:11 [ultranest] [DEBUG] iteration=2820, ncalls=11220, regioncalls=433760, ndraw=40, logz=-462.87, remainder_fraction=83.9733%, Lmin=-454.18, Lmax=-452.12
14:48:11 [ultranest] [DEBUG] iteration=2827, ncalls=11240, regioncalls=434560, ndraw=40, logz=-462.84, remainder_fraction=83.4002%, Lmin=-454.15, Lmax=-452.12
14:48:11 [ultranest] [DEBUG] iteration=2834, ncalls=11257, regioncalls=435240, ndraw=40, logz=-462.80, remainder_fraction=82.9219%, Lmin=-454.11, Lmax=-452.12
14:48:11 [ultranest] [DEBUG] iteration=2840, ncalls=11271, regioncalls=435800, ndraw=40, logz=-462.78, remainder_fraction=82.3241%, Lmin=-454.07, Lmax=-452.12
14:48:11 [ultranest] [DEBUG] iteration=2847, ncalls=11286, regioncalls=436400, ndraw=40, logz=-462.74, remainder_fraction=81.7938%, Lmin=-454.03, Lmax=-452.12
14:48:11 [ultranest] [DEBUG] iteration=2855, ncalls=11304, regioncalls=437120, ndraw=40, logz=-462.71, remainder_fraction=81.1331%, Lmin=-454.01, Lmax=-452.12
14:48:12 [ultranest] [DEBUG] iteration=2864, ncalls=11322, regioncalls=437840, ndraw=40, logz=-462.67, remainder_fraction=80.4566%, Lmin=-453.94, Lmax=-452.12
14:48:12 [ultranest] [DEBUG] iteration=2872, ncalls=11341, regioncalls=438600, ndraw=40, logz=-462.63, remainder_fraction=79.7638%, Lmin=-453.91, Lmax=-452.12
14:48:12 [ultranest] [DEBUG] iteration=2876, ncalls=11365, regioncalls=439560, ndraw=40, logz=-462.62, remainder_fraction=79.3459%, Lmin=-453.89, Lmax=-452.12
14:48:12 [ultranest] [DEBUG] iteration=2878, ncalls=11385, regioncalls=440360, ndraw=40, logz=-462.61, remainder_fraction=79.1709%, Lmin=-453.89, Lmax=-452.12
14:48:12 [ultranest] [DEBUG] iteration=2880, ncalls=11389, regioncalls=440520, ndraw=40, logz=-462.60, remainder_fraction=78.9480%, Lmin=-453.88, Lmax=-452.12
14:48:12 [ultranest] [DEBUG] iteration=2887, ncalls=11410, regioncalls=441360, ndraw=40, logz=-462.57, remainder_fraction=78.3695%, Lmin=-453.84, Lmax=-452.12
14:48:12 [ultranest] [DEBUG] iteration=2894, ncalls=11427, regioncalls=442040, ndraw=40, logz=-462.54, remainder_fraction=77.7065%, Lmin=-453.81, Lmax=-452.12
14:48:12 [ultranest] [DEBUG] iteration=2901, ncalls=11443, regioncalls=442680, ndraw=40, logz=-462.51, remainder_fraction=77.0242%, Lmin=-453.78, Lmax=-452.12
14:48:12 [ultranest] [DEBUG] iteration=2907, ncalls=11459, regioncalls=443320, ndraw=40, logz=-462.49, remainder_fraction=76.4698%, Lmin=-453.75, Lmax=-452.12
14:48:13 [ultranest] [DEBUG] iteration=2915, ncalls=11475, regioncalls=443960, ndraw=40, logz=-462.46, remainder_fraction=75.7098%, Lmin=-453.72, Lmax=-452.12
14:48:13 [ultranest] [DEBUG] iteration=2918, ncalls=11481, regioncalls=444240, ndraw=40, logz=-462.45, remainder_fraction=75.5175%, Lmin=-453.71, Lmax=-452.12
14:48:13 [ultranest] [DEBUG] iteration=2920, ncalls=11484, regioncalls=444360, ndraw=40, logz=-462.44, remainder_fraction=75.2837%, Lmin=-453.68, Lmax=-452.12
14:48:13 [ultranest] [DEBUG] iteration=2924, ncalls=11503, regioncalls=445160, ndraw=40, logz=-462.42, remainder_fraction=75.0019%, Lmin=-453.67, Lmax=-452.12
14:48:13 [ultranest] [DEBUG] iteration=2931, ncalls=11520, regioncalls=445840, ndraw=40, logz=-462.40, remainder_fraction=74.2998%, Lmin=-453.65, Lmax=-452.12
14:48:13 [ultranest] [DEBUG] iteration=2936, ncalls=11538, regioncalls=446560, ndraw=40, logz=-462.38, remainder_fraction=73.8427%, Lmin=-453.62, Lmax=-452.12
14:48:13 [ultranest] [DEBUG] iteration=2942, ncalls=11555, regioncalls=447240, ndraw=40, logz=-462.36, remainder_fraction=73.3012%, Lmin=-453.60, Lmax=-452.12
14:48:13 [ultranest] [DEBUG] iteration=2948, ncalls=11571, regioncalls=447880, ndraw=40, logz=-462.33, remainder_fraction=72.6120%, Lmin=-453.56, Lmax=-452.12
14:48:13 [ultranest] [DEBUG] iteration=2951, ncalls=11588, regioncalls=448560, ndraw=40, logz=-462.32, remainder_fraction=72.3105%, Lmin=-453.56, Lmax=-452.12
14:48:13 [ultranest] [DEBUG] iteration=2957, ncalls=11605, regioncalls=449240, ndraw=40, logz=-462.30, remainder_fraction=71.6804%, Lmin=-453.52, Lmax=-452.12
14:48:13 [ultranest] [DEBUG] iteration=2960, ncalls=11615, regioncalls=449640, ndraw=40, logz=-462.29, remainder_fraction=71.3714%, Lmin=-453.51, Lmax=-452.12
14:48:14 [ultranest] [DEBUG] iteration=2967, ncalls=11631, regioncalls=450280, ndraw=40, logz=-462.27, remainder_fraction=70.8092%, Lmin=-453.50, Lmax=-452.11
14:48:14 [ultranest] [DEBUG] iteration=2971, ncalls=11648, regioncalls=450960, ndraw=40, logz=-462.25, remainder_fraction=70.3750%, Lmin=-453.48, Lmax=-452.11
14:48:14 [ultranest] [DEBUG] iteration=2975, ncalls=11666, regioncalls=451680, ndraw=40, logz=-462.24, remainder_fraction=69.9052%, Lmin=-453.47, Lmax=-452.11
14:48:14 [ultranest] [DEBUG] iteration=2982, ncalls=11685, regioncalls=452440, ndraw=40, logz=-462.22, remainder_fraction=69.2748%, Lmin=-453.45, Lmax=-452.11
14:48:14 [ultranest] [DEBUG] iteration=2990, ncalls=11702, regioncalls=453120, ndraw=40, logz=-462.19, remainder_fraction=68.5026%, Lmin=-453.42, Lmax=-452.11
14:48:14 [ultranest] [DEBUG] iteration=2994, ncalls=11709, regioncalls=453440, ndraw=40, logz=-462.18, remainder_fraction=68.0738%, Lmin=-453.40, Lmax=-452.11
14:48:14 [ultranest] [DEBUG] iteration=2998, ncalls=11724, regioncalls=454040, ndraw=40, logz=-462.17, remainder_fraction=67.5961%, Lmin=-453.39, Lmax=-452.11
14:48:14 [ultranest] [DEBUG] iteration=3000, ncalls=11729, regioncalls=454240, ndraw=40, logz=-462.16, remainder_fraction=67.3339%, Lmin=-453.38, Lmax=-452.11
14:48:14 [ultranest] [DEBUG] iteration=3008, ncalls=11749, regioncalls=455040, ndraw=40, logz=-462.14, remainder_fraction=66.5390%, Lmin=-453.35, Lmax=-452.11
14:48:14 [ultranest] [DEBUG] iteration=3013, ncalls=11772, regioncalls=455960, ndraw=40, logz=-462.12, remainder_fraction=66.0710%, Lmin=-453.33, Lmax=-452.11
14:48:15 [ultranest] [DEBUG] iteration=3017, ncalls=11789, regioncalls=456640, ndraw=40, logz=-462.11, remainder_fraction=65.6634%, Lmin=-453.32, Lmax=-452.11
14:48:15 [ultranest] [DEBUG] iteration=3024, ncalls=11807, regioncalls=457360, ndraw=40, logz=-462.09, remainder_fraction=64.9345%, Lmin=-453.30, Lmax=-452.11
14:48:15 [ultranest] [DEBUG] iteration=3031, ncalls=11826, regioncalls=458120, ndraw=40, logz=-462.07, remainder_fraction=64.1821%, Lmin=-453.28, Lmax=-452.11
14:48:15 [ultranest] [DEBUG] iteration=3037, ncalls=11845, regioncalls=458880, ndraw=40, logz=-462.05, remainder_fraction=63.5291%, Lmin=-453.26, Lmax=-452.11
14:48:15 [ultranest] [DEBUG] iteration=3040, ncalls=11848, regioncalls=459000, ndraw=40, logz=-462.04, remainder_fraction=63.2316%, Lmin=-453.26, Lmax=-452.11
14:48:15 [ultranest] [DEBUG] iteration=3045, ncalls=11870, regioncalls=459880, ndraw=40, logz=-462.03, remainder_fraction=62.6940%, Lmin=-453.25, Lmax=-452.11
14:48:15 [ultranest] [DEBUG] iteration=3051, ncalls=11886, regioncalls=460520, ndraw=40, logz=-462.01, remainder_fraction=62.0689%, Lmin=-453.24, Lmax=-452.11
14:48:15 [ultranest] [DEBUG] iteration=3056, ncalls=11903, regioncalls=461200, ndraw=40, logz=-462.00, remainder_fraction=61.6307%, Lmin=-453.22, Lmax=-452.11
14:48:15 [ultranest] [DEBUG] iteration=3059, ncalls=11920, regioncalls=461880, ndraw=40, logz=-461.99, remainder_fraction=61.3577%, Lmin=-453.21, Lmax=-452.11
14:48:15 [ultranest] [DEBUG] iteration=3066, ncalls=11950, regioncalls=463080, ndraw=40, logz=-461.97, remainder_fraction=60.7467%, Lmin=-453.18, Lmax=-452.11
14:48:16 [ultranest] [DEBUG] iteration=3070, ncalls=11967, regioncalls=463800, ndraw=40, logz=-461.96, remainder_fraction=60.2335%, Lmin=-453.17, Lmax=-452.11
14:48:16 [ultranest] [DEBUG] iteration=3080, ncalls=11982, regioncalls=464400, ndraw=40, logz=-461.94, remainder_fraction=59.2928%, Lmin=-453.14, Lmax=-452.11
14:48:16 [ultranest] [DEBUG] iteration=3088, ncalls=11997, regioncalls=465000, ndraw=40, logz=-461.92, remainder_fraction=58.4185%, Lmin=-453.12, Lmax=-452.11
14:48:16 [ultranest] [DEBUG] iteration=3097, ncalls=12014, regioncalls=465680, ndraw=40, logz=-461.89, remainder_fraction=57.4975%, Lmin=-453.09, Lmax=-452.11
14:48:16 [ultranest] [DEBUG] iteration=3106, ncalls=12030, regioncalls=466320, ndraw=40, logz=-461.87, remainder_fraction=56.6803%, Lmin=-453.08, Lmax=-452.11
14:48:16 [ultranest] [DEBUG] iteration=3115, ncalls=12046, regioncalls=466960, ndraw=40, logz=-461.85, remainder_fraction=55.7546%, Lmin=-453.06, Lmax=-452.11
14:48:16 [ultranest] [DEBUG] iteration=3120, ncalls=12057, regioncalls=467400, ndraw=40, logz=-461.84, remainder_fraction=55.2614%, Lmin=-453.04, Lmax=-452.11
14:48:16 [ultranest] [DEBUG] iteration=3123, ncalls=12080, regioncalls=468320, ndraw=40, logz=-461.83, remainder_fraction=55.0225%, Lmin=-453.03, Lmax=-452.11
14:48:16 [ultranest] [DEBUG] iteration=3129, ncalls=12097, regioncalls=469000, ndraw=40, logz=-461.82, remainder_fraction=54.4218%, Lmin=-453.02, Lmax=-452.11
14:48:17 [ultranest] [DEBUG] iteration=3135, ncalls=12114, regioncalls=469680, ndraw=40, logz=-461.81, remainder_fraction=53.8287%, Lmin=-453.01, Lmax=-452.11
14:48:17 [ultranest] [DEBUG] iteration=3144, ncalls=12130, regioncalls=470320, ndraw=40, logz=-461.79, remainder_fraction=52.9824%, Lmin=-452.99, Lmax=-452.11
14:48:17 [ultranest] [DEBUG] iteration=3149, ncalls=12144, regioncalls=470880, ndraw=40, logz=-461.78, remainder_fraction=52.4847%, Lmin=-452.98, Lmax=-452.11
14:48:17 [ultranest] [DEBUG] iteration=3155, ncalls=12159, regioncalls=471480, ndraw=40, logz=-461.77, remainder_fraction=51.8748%, Lmin=-452.94, Lmax=-452.11
14:48:17 [ultranest] [DEBUG] iteration=3160, ncalls=12168, regioncalls=471840, ndraw=40, logz=-461.76, remainder_fraction=51.3238%, Lmin=-452.93, Lmax=-452.11
14:48:17 [ultranest] [DEBUG] iteration=3166, ncalls=12184, regioncalls=472480, ndraw=40, logz=-461.74, remainder_fraction=50.7465%, Lmin=-452.92, Lmax=-452.11
14:48:17 [ultranest] [DEBUG] iteration=3174, ncalls=12207, regioncalls=473400, ndraw=40, logz=-461.73, remainder_fraction=50.0650%, Lmin=-452.90, Lmax=-452.11
14:48:17 [ultranest] [DEBUG] iteration=3180, ncalls=12224, regioncalls=474080, ndraw=40, logz=-461.72, remainder_fraction=49.4672%, Lmin=-452.87, Lmax=-452.11
14:48:17 [ultranest] [DEBUG] iteration=3186, ncalls=12242, regioncalls=474800, ndraw=40, logz=-461.71, remainder_fraction=48.9393%, Lmin=-452.86, Lmax=-452.11
14:48:18 [ultranest] [DEBUG] iteration=3194, ncalls=12258, regioncalls=475440, ndraw=40, logz=-461.69, remainder_fraction=48.1616%, Lmin=-452.85, Lmax=-452.11
14:48:18 [ultranest] [DEBUG] iteration=3199, ncalls=12276, regioncalls=476160, ndraw=40, logz=-461.68, remainder_fraction=47.6983%, Lmin=-452.83, Lmax=-452.11
14:48:18 [ultranest] [DEBUG] iteration=3200, ncalls=12277, regioncalls=476200, ndraw=40, logz=-461.68, remainder_fraction=47.5809%, Lmin=-452.83, Lmax=-452.11
14:48:18 [ultranest] [DEBUG] iteration=3204, ncalls=12296, regioncalls=476960, ndraw=40, logz=-461.67, remainder_fraction=47.1821%, Lmin=-452.83, Lmax=-452.11
14:48:18 [ultranest] [DEBUG] iteration=3208, ncalls=12316, regioncalls=477760, ndraw=40, logz=-461.66, remainder_fraction=46.7893%, Lmin=-452.81, Lmax=-452.11
14:48:18 [ultranest] [DEBUG] iteration=3216, ncalls=12333, regioncalls=478440, ndraw=40, logz=-461.65, remainder_fraction=45.9928%, Lmin=-452.79, Lmax=-452.11
14:48:18 [ultranest] [DEBUG] iteration=3222, ncalls=12347, regioncalls=479080, ndraw=40, logz=-461.64, remainder_fraction=45.3605%, Lmin=-452.79, Lmax=-452.11
14:48:18 [ultranest] [DEBUG] iteration=3230, ncalls=12362, regioncalls=479680, ndraw=40, logz=-461.63, remainder_fraction=44.5405%, Lmin=-452.77, Lmax=-452.11
14:48:18 [ultranest] [DEBUG] iteration=3240, ncalls=12378, regioncalls=480320, ndraw=40, logz=-461.61, remainder_fraction=43.5266%, Lmin=-452.76, Lmax=-452.11
14:48:18 [ultranest] [DEBUG] iteration=3247, ncalls=12395, regioncalls=481000, ndraw=40, logz=-461.60, remainder_fraction=42.8901%, Lmin=-452.75, Lmax=-452.11
14:48:19 [ultranest] [DEBUG] iteration=3255, ncalls=12412, regioncalls=481680, ndraw=40, logz=-461.59, remainder_fraction=42.1368%, Lmin=-452.73, Lmax=-452.11
14:48:19 [ultranest] [DEBUG] iteration=3262, ncalls=12429, regioncalls=482360, ndraw=40, logz=-461.57, remainder_fraction=41.4861%, Lmin=-452.72, Lmax=-452.11
14:48:19 [ultranest] [DEBUG] iteration=3268, ncalls=12448, regioncalls=483120, ndraw=40, logz=-461.56, remainder_fraction=40.9038%, Lmin=-452.72, Lmax=-452.11
14:48:19 [ultranest] [DEBUG] iteration=3276, ncalls=12464, regioncalls=483760, ndraw=40, logz=-461.55, remainder_fraction=40.1438%, Lmin=-452.70, Lmax=-452.11
14:48:19 [ultranest] [DEBUG] iteration=3280, ncalls=12472, regioncalls=484080, ndraw=40, logz=-461.55, remainder_fraction=39.7852%, Lmin=-452.70, Lmax=-452.11
14:48:19 [ultranest] [DEBUG] iteration=3286, ncalls=12487, regioncalls=484680, ndraw=40, logz=-461.54, remainder_fraction=39.2465%, Lmin=-452.70, Lmax=-452.11
14:48:19 [ultranest] [DEBUG] iteration=3296, ncalls=12504, regioncalls=485360, ndraw=40, logz=-461.52, remainder_fraction=38.3662%, Lmin=-452.68, Lmax=-452.11
14:48:19 [ultranest] [DEBUG] iteration=3306, ncalls=12517, regioncalls=485880, ndraw=40, logz=-461.51, remainder_fraction=37.4946%, Lmin=-452.66, Lmax=-452.11
14:48:19 [ultranest] [DEBUG] iteration=3313, ncalls=12531, regioncalls=486440, ndraw=40, logz=-461.50, remainder_fraction=36.8361%, Lmin=-452.65, Lmax=-452.11
14:48:19 [ultranest] [DEBUG] iteration=3320, ncalls=12544, regioncalls=486960, ndraw=40, logz=-461.49, remainder_fraction=36.2486%, Lmin=-452.63, Lmax=-452.11
14:48:20 [ultranest] [DEBUG] iteration=3328, ncalls=12560, regioncalls=487600, ndraw=40, logz=-461.48, remainder_fraction=35.5786%, Lmin=-452.63, Lmax=-452.11
14:48:20 [ultranest] [DEBUG] iteration=3334, ncalls=12576, regioncalls=488240, ndraw=40, logz=-461.47, remainder_fraction=35.0907%, Lmin=-452.62, Lmax=-452.11
14:48:20 [ultranest] [DEBUG] iteration=3343, ncalls=12594, regioncalls=488960, ndraw=40, logz=-461.46, remainder_fraction=34.3359%, Lmin=-452.61, Lmax=-452.11
14:48:20 [ultranest] [DEBUG] iteration=3350, ncalls=12610, regioncalls=489600, ndraw=40, logz=-461.45, remainder_fraction=33.7923%, Lmin=-452.60, Lmax=-452.11
14:48:20 [ultranest] [DEBUG] iteration=3358, ncalls=12626, regioncalls=490240, ndraw=40, logz=-461.45, remainder_fraction=33.1409%, Lmin=-452.59, Lmax=-452.11
14:48:20 [ultranest] [DEBUG] iteration=3360, ncalls=12635, regioncalls=490600, ndraw=40, logz=-461.44, remainder_fraction=32.9917%, Lmin=-452.58, Lmax=-452.11
14:48:20 [ultranest] [DEBUG] iteration=3367, ncalls=12653, regioncalls=491320, ndraw=40, logz=-461.43, remainder_fraction=32.4647%, Lmin=-452.58, Lmax=-452.11
14:48:20 [ultranest] [DEBUG] iteration=3372, ncalls=12670, regioncalls=492000, ndraw=40, logz=-461.43, remainder_fraction=32.1069%, Lmin=-452.57, Lmax=-452.11
14:48:20 [ultranest] [DEBUG] iteration=3379, ncalls=12685, regioncalls=492600, ndraw=40, logz=-461.42, remainder_fraction=31.5691%, Lmin=-452.57, Lmax=-452.11
14:48:20 [ultranest] [DEBUG] iteration=3387, ncalls=12704, regioncalls=493360, ndraw=40, logz=-461.41, remainder_fraction=30.9840%, Lmin=-452.56, Lmax=-452.11
14:48:21 [ultranest] [DEBUG] iteration=3396, ncalls=12721, regioncalls=494040, ndraw=40, logz=-461.40, remainder_fraction=30.3223%, Lmin=-452.54, Lmax=-452.11
14:48:21 [ultranest] [DEBUG] iteration=3400, ncalls=12725, regioncalls=494200, ndraw=40, logz=-461.40, remainder_fraction=30.0640%, Lmin=-452.54, Lmax=-452.11
14:48:21 [ultranest] [DEBUG] iteration=3408, ncalls=12743, regioncalls=494920, ndraw=40, logz=-461.39, remainder_fraction=29.4628%, Lmin=-452.52, Lmax=-452.11
14:48:21 [ultranest] [DEBUG] iteration=3415, ncalls=12760, regioncalls=495600, ndraw=40, logz=-461.38, remainder_fraction=28.9452%, Lmin=-452.52, Lmax=-452.11
14:48:21 [ultranest] [DEBUG] iteration=3421, ncalls=12780, regioncalls=496400, ndraw=40, logz=-461.38, remainder_fraction=28.5117%, Lmin=-452.51, Lmax=-452.11
14:48:21 [ultranest] [DEBUG] iteration=3429, ncalls=12798, regioncalls=497120, ndraw=40, logz=-461.37, remainder_fraction=27.9444%, Lmin=-452.51, Lmax=-452.11
14:48:21 [ultranest] [DEBUG] iteration=3438, ncalls=12814, regioncalls=497760, ndraw=40, logz=-461.36, remainder_fraction=27.3350%, Lmin=-452.50, Lmax=-452.11
14:48:21 [ultranest] [DEBUG] iteration=3440, ncalls=12816, regioncalls=497840, ndraw=40, logz=-461.36, remainder_fraction=27.2108%, Lmin=-452.50, Lmax=-452.11
14:48:21 [ultranest] [DEBUG] iteration=3446, ncalls=12836, regioncalls=498640, ndraw=40, logz=-461.35, remainder_fraction=26.7877%, Lmin=-452.48, Lmax=-452.11
14:48:21 [ultranest] [DEBUG] iteration=3450, ncalls=12845, regioncalls=499080, ndraw=40, logz=-461.35, remainder_fraction=26.5052%, Lmin=-452.48, Lmax=-452.11
14:48:21 [ultranest] [DEBUG] iteration=3456, ncalls=12861, regioncalls=499760, ndraw=40, logz=-461.35, remainder_fraction=26.1226%, Lmin=-452.47, Lmax=-452.11
14:48:22 [ultranest] [DEBUG] iteration=3460, ncalls=12879, regioncalls=500480, ndraw=40, logz=-461.34, remainder_fraction=25.8618%, Lmin=-452.46, Lmax=-452.11
14:48:22 [ultranest] [DEBUG] iteration=3470, ncalls=12896, regioncalls=501160, ndraw=40, logz=-461.33, remainder_fraction=25.2364%, Lmin=-452.46, Lmax=-452.11
14:48:22 [ultranest] [DEBUG] iteration=3480, ncalls=12911, regioncalls=501760, ndraw=40, logz=-461.32, remainder_fraction=24.6407%, Lmin=-452.45, Lmax=-452.11
14:48:22 [ultranest] [DEBUG] iteration=3486, ncalls=12927, regioncalls=502400, ndraw=40, logz=-461.32, remainder_fraction=24.2746%, Lmin=-452.44, Lmax=-452.11
14:48:22 [ultranest] [DEBUG] iteration=3497, ncalls=12944, regioncalls=503080, ndraw=40, logz=-461.31, remainder_fraction=23.6247%, Lmin=-452.43, Lmax=-452.11
14:48:22 [ultranest] [DEBUG] iteration=3505, ncalls=12960, regioncalls=503720, ndraw=40, logz=-461.30, remainder_fraction=23.1587%, Lmin=-452.42, Lmax=-452.11
14:48:22 [ultranest] [DEBUG] iteration=3513, ncalls=12976, regioncalls=504360, ndraw=40, logz=-461.30, remainder_fraction=22.7043%, Lmin=-452.42, Lmax=-452.11
14:48:22 [ultranest] [DEBUG] iteration=3519, ncalls=12994, regioncalls=505080, ndraw=40, logz=-461.29, remainder_fraction=22.3658%, Lmin=-452.41, Lmax=-452.11
14:48:22 [ultranest] [DEBUG] iteration=3520, ncalls=12997, regioncalls=505200, ndraw=40, logz=-461.29, remainder_fraction=22.3055%, Lmin=-452.41, Lmax=-452.11
14:48:22 [ultranest] [DEBUG] iteration=3526, ncalls=13012, regioncalls=505800, ndraw=40, logz=-461.29, remainder_fraction=21.9746%, Lmin=-452.41, Lmax=-452.11
14:48:23 [ultranest] [DEBUG] iteration=3533, ncalls=13029, regioncalls=506480, ndraw=40, logz=-461.28, remainder_fraction=21.5908%, Lmin=-452.41, Lmax=-452.11
14:48:23 [ultranest] [DEBUG] iteration=3542, ncalls=13047, regioncalls=507200, ndraw=40, logz=-461.28, remainder_fraction=21.0794%, Lmin=-452.40, Lmax=-452.11
